Headline,Crypto,Positive,Negative,Neutral
Want The Best Way To Make Money In Crypto? Here's How Scorpion Casino Can Eclipse Litecoin And Polkadot - Analytics Insight,litecoin,0.07783937454223633,0.01393959391862154,0.01393959391862154
Litecoin Beats Bitcoin On This Crucial Metric - CCN.com,litecoin,0.15486958622932434,0.012340597808361053,0.012340597808361053
"Litecoin Whale Deposits Big To Binance, LTC’s 3% Drop To Extend? - NewsBTC",litecoin,0.4358385503292084,0.47956398129463196,0.47956398129463196
Why is Litecoin price up today? - Cointelegraph,litecoin,0.1161075234413147,0.024466440081596375,0.024466440081596375
Litecoin Falls 10.57% In Bearish Trade - Investing.com India,litecoin,0.01451029907912016,0.9561352729797363,0.9561352729797363
"As Bitcoin Hits $64,000, Bulls Prep Moonshot in Bitcoin Cash And Litecoin! - Coinpedia Fintech News",litecoin,0.5108380913734436,0.017871521413326263,0.017871521413326263
Should You Buy Litecoin While It's Still Down? - The Motley Fool,litecoin,0.04110432788729668,0.05245072767138481,0.05245072767138481
"Litecoin ‘Halving,’ Set for Wednesday, Should Harden Supply of ‘Digital Silver’ - CoinDesk",litecoin,0.6663996577262878,0.024216800928115845,0.024216800928115845
Analysts Point To Algotech For 2024 Gains: Is It A Better Buy Than Polkadot Or Litecoin? - Analytics Insight,litecoin,0.6630727648735046,0.009450498037040234,0.009450498037040234
Where Does Litecoin Go from Here? - Finance Magnates,litecoin,0.029741019010543823,0.03928256407380104,0.03928256407380104
Litecoin price has a long way to go before LTC attempts to tag $85 - FXStreet,litecoin,0.05196155235171318,0.02810908667743206,0.02810908667743206
Litecoin (LTC) Price Rallies After Bitcoin (BTC) Fees Reach $30 - Bloomberg,litecoin,0.24827450513839722,0.7080785632133484,0.7080785632133484
3 Rising Phoenix Cryptos to Grab Before the Rebound - InvestorPlace,litecoin,0.1366107165813446,0.016894882544875145,0.016894882544875145
Litecoin Price Prediction: What to Expect Next From LTC - CCN.com,litecoin,0.03365696594119072,0.023972800001502037,0.023972800001502037
Litecoin prices fall 6% after third halving event - Yahoo Finance,litecoin,0.009578236378729343,0.9666109085083008,0.9666109085083008
"If this is true, Litecoin might kickstart a rally in December - AMBCrypto English",litecoin,0.5605790615081787,0.013565929606556892,0.013565929606556892
"Litecoin (LTC) Hits Massive Milestone, Surpassing BTC - U.Today",litecoin,0.9393534660339355,0.01484376285225153,0.01484376285225153
"XRP, Litecoin (LTC) Witness Stunning $1 Million Inflow Surge - TradingView",litecoin,0.9338967204093933,0.01882867142558098,0.01882867142558098
Investing in Litecoin (LTC) - Everything You Need to Know - Securities.io,litecoin,0.043925847858190536,0.013438052497804165,0.013438052497804165
Why is Litecoin's price down today? - Cointelegraph,litecoin,0.07458172738552094,0.1714220941066742,0.1714220941066742
The Litecoin halving is hours away: Here's what to know - Blockworks,litecoin,0.03535841405391693,0.04506939277052879,0.04506939277052879
Litecoin (LTC) Flashing Bullish Signal Amid Rising Address Activity: Crypto Analytics Firm Santiment - The Daily Hodl,litecoin,0.9067274332046509,0.025054743513464928,0.025054743513464928
Litecoin Halving Dates: When Is the Next LTC Halving? - CoinCodex,litecoin,0.020334875211119652,0.0394304059445858,0.0394304059445858
Litecoin Sees Record Surge in New Addresses and Transactions - BeInCrypto,litecoin,0.8923696279525757,0.010941035114228725,0.010941035114228725
Why You Should Care About Litecoin: It's the Backbone of Dogecoin - Yahoo Finance,litecoin,0.047215402126312256,0.020612604916095734,0.020612604916095734
"Litecoin Halving Unlikely to Drive Immediate Price Gains, Past Data Show - CoinDesk",litecoin,0.6867013573646545,0.1039051041007042,0.1039051041007042
ChatGPT predicts Litecoin price for the start of 2024 - Finbold - Finance in Bold,litecoin,0.07121692597866058,0.015172092244029045,0.015172092244029045
Litecoin (LTC) Now Accepted for Microsoft Payments: Details - U.Today,litecoin,0.05287674069404602,0.012521191500127316,0.012521191500127316
Will Litecoin (LTC) Price Hold Above Support? - BeInCrypto,litecoin,0.16732893884181976,0.009759877808392048,0.009759877808392048
"Understanding the Tokenomics of Fantom Airdrop Token Distribution | by PerezDefiBrigade | Mar, 2024 - Medium",fantom,0.053727198392152786,0.014462471939623356,0.014462471939623356
"Fantom Price Prediction 2024, 2025, 2030: Will FTM Price Surge To $1 This Year? - Coinpedia Fintech News",fantom,0.6627718210220337,0.01638287678360939,0.01638287678360939
Fantom Price: Here Is How FTM Could Soon Reach $0.96 - BeInCrypto,fantom,0.057327669113874435,0.015130708925426006,0.015130708925426006
"Dogecoin (DOGE) and Fantom (FTM) Rally, This New Meme Coin Records Massive Surge Drawing Traders' Attention - DailyCoin",fantom,0.8951153755187988,0.015284583903849125,0.015284583903849125
Fantom whales now busy scooping up FTM – Is this a bullish sign? - AMBCrypto News,fantom,0.05942603945732117,0.03560851514339447,0.03560851514339447
Fantom (FTM) Price Eyes Rally Above $1 Amid Strong Whale Accumulation - CoinGape,fantom,0.9386650919914246,0.030243460088968277,0.030243460088968277
Fantom (FTM) Foundation secures default judgment against Multichain Foundation - crypto.news,fantom,0.2816831171512604,0.054561588913202286,0.054561588913202286
"Fantom (FTM) Skyrockets 31% in Astonishing Comeback, Here's Why - U.Today",fantom,0.16213242709636688,0.03944484889507294,0.03944484889507294
Fantom Seeks Money Back From Multichain's $200M Exploit - Yahoo Finance,fantom,0.8152801394462585,0.012000893242657185,0.012000893242657185
Fantom seeks Multichain liquidation in attempt to recover $122M from exploit - Cointelegraph,fantom,0.02799655683338642,0.41682159900665283,0.41682159900665283
"Fantom ($FTM) Sees Impressive 31% Surge, Market Cap Hits 22-Month High - The Merkle Hash",fantom,0.945432722568512,0.021099308505654335,0.021099308505654335
Fantom (FTM) Receives a Bullish Rating Monday: Is it Time to Get on Board? - InvestorsObserver,fantom,0.8646427392959595,0.015843022614717484,0.015843022614717484
"Best Crypto to Buy Today March 4 – Bonk, Pepe, Fantom - Cryptonews",fantom,0.17199301719665527,0.00985283125191927,0.00985283125191927
Fantom price rallies after FTM Foundation’s legal win against Multichain Foundation - FXStreet,fantom,0.39560750126838684,0.5708386301994324,0.5708386301994324
FTM Price Prediction: Will Fantom Surpass $1 This Week? - Coinpedia Fintech News,fantom,0.2194422483444214,0.00996292196214199,0.00996292196214199
"Fantom Bonanza: Dive into Our Airdrop! | by UFO Cosmos Peach | Mar, 2024 - Medium",fantom,0.03299020603299141,0.03298700600862503,0.03298700600862503
Fantom Price Climbs Over a 22-Month Wall: Is the Path to $1 Clear? - CoinGape,fantom,0.2232760190963745,0.020877279341220856,0.020877279341220856
Fantom Foundation To Take Action Against Multichain Exploit - BeInCrypto,fantom,0.07063589245080948,0.03975754976272583,0.03975754976272583
"Fantom (FTM) Price Now Aims At ATH, With Nearly 400% Rally: Here’s Why - Coinpedia Fintech News",fantom,0.15175087749958038,0.016383716836571693,0.016383716836571693
Fantom Opens Proposal for Refunds in Multichain $130M Exploit - CoinGape,fantom,0.19735509157180786,0.01225009560585022,0.01225009560585022
How to Buy Fantom | Buy FTM in 4 steps (March 2024) - Securities.io,fantom,0.0640372484922409,0.010632963851094246,0.010632963851094246
Biggest Presale of 2024: BlockDAG Raised Over $2.7M In Presale Amid Fantom (FTM) Bullish Trends and Algotech Presale - NewsWatch,fantom,0.9465987086296082,0.030481921508908272,0.030481921508908272
"Will BlockDAG Outrun Giants Like Fantom & Uniswap (UNI)? Analysts Say New Mining Star Likely to Generate 10,000x ROI - Coinfomania",fantom,0.8317901492118835,0.008300036191940308,0.008300036191940308
"Fantom dodges $170m vulnerability, pays $1.7m reward to security researcher - DLNews",fantom,0.7850170135498047,0.03680488467216492,0.03680488467216492
"Fantom Price Prediction – FTM Price Estimated to Reach $ 0.515431 By Feb 23, 2024 - CoinCodex",fantom,0.04843103885650635,0.017583658918738365,0.017583658918738365
Fantom selected as Liberty League Rookie of the Week - Skidmore College Athletics - Skidmore Thoroughbreds,fantom,0.15882107615470886,0.030717937275767326,0.030717937275767326
Fantom cuts staking requirement by 90% in a bid to increase security - Cointelegraph,fantom,0.821659505367279,0.021464522927999496,0.021464522927999496
Tokens Fueling Innovation in the Dynamic Fantom DeFi Ecosystem - Yahoo Finance,fantom,0.43337956070899963,0.007971427403390408,0.007971427403390408
"Fantom Gas Fees Are Surging, What’s Driving The Traffic? - DailyCoin",fantom,0.032337676733732224,0.09039998799562454,0.09039998799562454
Fantom Lowers Staking Requirements: Is FTM Still Secure? - CCN.com,fantom,0.33551037311553955,0.009151590056717396,0.009151590056717396
Fantom Foundation awards $1.7M to researcher for uncovering potential $170M exploit - CryptoSlate,fantom,0.8514639735221863,0.012824662029743195,0.012824662029743195
"Discover Where Crypto Investors Are Placing Their Bets: Scorpion Casino, Fantom or Floki? - Analytics Insight",fantom,0.02684665657579899,0.028104159981012344,0.028104159981012344
Fantom Foundation confirms $550000 stolen from one of its wallets - DLNews,fantom,0.03407572954893112,0.6343984603881836,0.6343984603881836
"Fantom Price Prediction 2024: FTM Rallies, But What Next? - CCN.com",fantom,0.059304364025592804,0.018557919189333916,0.018557919189333916
Fantom's Sonic Breakthrough: A Forward-Thinking Leap in Blockchain: Billionaire Stelian Balta - Yahoo Finance,fantom,0.23986579477787018,0.007940971292555332,0.007940971292555332
Fantom Foundation Wallets Drained; $657K Stolen - CoinDesk,fantom,0.015601737424731255,0.9465596079826355,0.9465596079826355
Fantom Foundation awards $1.7M bounty for preventing $170M drain - Cointelegraph,fantom,0.8950698375701904,0.019726838916540146,0.019726838916540146
Fantom recognized on Liberty League Honor Roll - Skidmore College Athletics - Skidmore Thoroughbreds,fantom,0.10987434536218643,0.013484476134181023,0.013484476134181023
"Fantom (FTM) & THETA Network Retrace, Meme Moguls (MGLS) Poised to Make Waves in the Market - Coinspeaker",fantom,0.7383947968482971,0.010392855852842331,0.010392855852842331
Roland's FANTOM gets an EX-tra upgrade: Now with added ACB! - gearnews.com,fantom,0.41535618901252747,0.009187550283968449,0.009187550283968449
Is Fantom (FTM) About To Explode Like Solana (SOL)? This Analyst Thinks So - NewsBTC,fantom,0.04626748338341713,0.03302740678191185,0.03302740678191185
"Fantom Launches Testnets For Sonic Upgrade, Estimates 6,700% Throughput Gain - Yahoo Finance",fantom,0.7938576340675354,0.01167441625148058,0.01167441625148058
FTM drops 2% in 24 hours: Is Fantom’s network activity why? - AMBCrypto English,fantom,0.014333106577396393,0.9323733448982239,0.9323733448982239
Fantom's 'Foundation Wallets' drained for $550K - Blockworks,fantom,0.03807001933455467,0.034680869430303574,0.034680869430303574
"Fantom Slashes Validator Staking Requirements by 90%, FTM Prices Unchanged - CoinDesk",fantom,0.29573094844818115,0.2991410493850708,0.2991410493850708
What is Fantom? - Messari,fantom,0.022260313853621483,0.05821545422077179,0.05821545422077179
Fantom Foundation Wallets Hacked and Drained in Exploit - Yahoo Finance,fantom,0.011873547919094563,0.9100497364997864,0.9100497364997864
Fantom Foundation hot wallet hacked for $550K - Cointelegraph,fantom,0.07246160507202148,0.01674441061913967,0.01674441061913967
Blockchain Tech 'Stuck in the Eighties': Fantom's Andre Cronje - Decrypt,fantom,0.03554349020123482,0.06055258587002754,0.06055258587002754
FTM Price Could go Parabolic as Fantom Makes Staking 90% More Accessible - CCN.com,fantom,0.039514362812042236,0.11776981502771378,0.11776981502771378
Fantom price prediction: A 70% rally awaits as FTM nearly confirms this historical pattern - FXStreet,fantom,0.5295870900154114,0.02628386579453945,0.02628386579453945
Fantom Staking Has Just Become More Accessible for Validators - BeInCrypto,fantom,0.4004080295562744,0.007297081407159567,0.007297081407159567
Q4 Triumph For Fantom (FTM): Circulating Market Cap Outpaces All Cryptos With 140% Surge - NewsBTC,fantom,0.9307376146316528,0.011010752059519291,0.011010752059519291
This Is How Fantom Plans to Solve Blockchain Scalability - BeInCrypto,fantom,0.0723593458533287,0.01032277476042509,0.01032277476042509
Fantom Blockchain to Return 15% of Gas Fees to Boost Network Usage – Here's What You Need to Know - Cryptonews,fantom,0.1197042167186737,0.009437715634703636,0.009437715634703636
Fantom Foundation Lowers Staking Threshold to 50000 FTM - Blockchain.News,fantom,0.13092368841171265,0.018015116453170776,0.018015116453170776
"Roland FANTOM EX: Modeled analog, classic synths, new effects, more - CDM Create Digital Music - Create Digital Music",fantom,0.04220258444547653,0.017150983214378357,0.017150983214378357
Fantom (FTM) To Rocket Up To $1.60 If This Happens: Analyst - NewsBTC,fantom,0.5264685153961182,0.015087074600160122,0.015087074600160122
Fantom Foundation confirms $550K loss in broader $7M attack - CryptoSlate,fantom,0.010216301307082176,0.968212902545929,0.968212902545929
Stroll a fantastical ‘Fantom Forest' during ‘SkyPark After Dark' - NBC Southern California,fantom,0.04118765890598297,0.0255926251411438,0.0255926251411438
Fantom Price Prediction: A weekly trend break puts 35% gains in the cards for FTM - FXStreet,fantom,0.938857913017273,0.025700196623802185,0.025700196623802185
"Fantom Foundation Hacked for Over $7,000,000 Worth of Ethereum (ETH) and FTM: Report - The Daily Hodl",fantom,0.08034035563468933,0.01189300138503313,0.01189300138503313
Is it Too Late to Buy Fantom? Crypto Experts Give Their Fantom Price Predictions - Cryptonews,fantom,0.021913090720772743,0.04199438542127609,0.04199438542127609
"Which Is the Most Profitable Crypto: Kangamoon (KANG), Pepefork (PORK) or Fantom (FTM)? - NewsBTC",fantom,0.04235696420073509,0.012792231515049934,0.012792231515049934
Fantom’s price jumps 18% – Why the outrage? What of its predictions? - AMBCrypto News,fantom,0.08786137402057648,0.02830289490520954,0.02830289490520954
Fantom Reduces Staking Requirements for Validators - - Altcoin Buzz,fantom,0.4204130172729492,0.011629808694124222,0.011629808694124222
How to Bridge to Fantom? - Watcher Guru,fantom,0.0678401067852974,0.015090919099748135,0.015090919099748135
Oswego County TodayThomas E. Fantom - Oswego Daily News,fantom,0.02844795398414135,0.03418391942977905,0.03418391942977905
"While Fantom Price Explodes, These Coins Might 10x - Cryptonews",fantom,0.06269466131925583,0.015521603636443615,0.015521603636443615
Fantom Vs. Solana - What's the Difference? - Securities.io,fantom,0.044736772775650024,0.021656202152371407,0.021656202152371407
"Exploring growth potential of Filecoin, Fantom, and Everlodge in Q4 2023 - crypto.news",fantom,0.09633690118789673,0.010223609395325184,0.010223609395325184
Fantom Vs. Ethereum – What's the Difference? - Securities.io,fantom,0.048197656869888306,0.01779230497777462,0.01779230497777462
"Fantom (FTM) Suddenly Jumps 18%, Is FTM Dip Finally Over? - U.Today",fantom,0.17712213099002838,0.12242649495601654,0.12242649495601654
State of Fantom Q3 2023 - Messari,fantom,0.03015400655567646,0.0303678959608078,0.0303678959608078
Fantom Crypto (FTM): A Smart Contract-Enabled Blockchain That Promises Scalability? - Bybit Learn,fantom,0.30514517426490784,0.006787468213587999,0.006787468213587999
"Fantom (FTM) Dramatically up 10%, Here's Reason - U.Today",fantom,0.8155954480171204,0.015936709940433502,0.015936709940433502
Investors stockpile Fantom: Will prices see an impact? - AMBCrypto News,fantom,0.048922471702098846,0.029040150344371796,0.029040150344371796
"Best Crypto to Buy Now October 23 – Fantom, Aave, THORChain - Cryptonews",fantom,0.09307505190372467,0.01113553810864687,0.01113553810864687
Fantom Foundation Wallets Drained about $657k in Ether and FTM - Coinspeaker,fantom,0.047014664858579636,0.05566541478037834,0.05566541478037834
Fantom (FTM) Price Gearing for A 200% Price Rally Above This Breakout Level - CoinGape,fantom,0.8286291360855103,0.009958173148334026,0.009958173148334026
Fantom: Can rising interest in inscriptions boost the network - AMBCrypto News,fantom,0.8358697891235352,0.0077375127002596855,0.0077375127002596855
Bullish Trend Ahead: Fantom (FTM) Rise Signals Potential For Powerful Rally Towards $0.65 - NewsBTC,fantom,0.9398225545883179,0.027486776933073997,0.027486776933073997
Is Fantom’s 12% rise the start to a long-haul rally? - AMBCrypto News,fantom,0.2875306308269501,0.017605867236852646,0.017605867236852646
Analyst bullish on Fantom; Aptos and Meme Moguls also shine - crypto.news,fantom,0.2825797200202942,0.05172432214021683,0.05172432214021683
Avalanche Vs. Fantom - What's the Difference? - Securities.io,fantom,0.04472636803984642,0.022179875522851944,0.022179875522851944
Fantom Vs. Polygon – What's the Difference? - Securities.io,fantom,0.048383697867393494,0.018752841278910637,0.018752841278910637
"'Multichain was a big blow,' says Andre Cronje as Fantom TVL slumps - Cointelegraph",fantom,0.030023235827684402,0.9308747053146362,0.9308747053146362
"Fantom (FTM) Forms 'W' Pattern in Bullish Move, Top Analyst Predicts $1.60 Target - U.Today",fantom,0.2784024477005005,0.034624867141246796,0.034624867141246796
Hedera Vs. Fantom - What's the Difference? - Securities.io,fantom,0.0516381673514843,0.01721947453916073,0.01721947453916073
"Fantom EX Upgrade, Roland's flagship synth workstation gets an ACB boost - Synth Anatomy",fantom,0.6746221780776978,0.010953890159726143,0.010953890159726143
"Multichain workers in China fear for safety after CEO's arrest, says Fantom boss - DLNews",fantom,0.017770539969205856,0.9238153100013733,0.9238153100013733
Who Transferred $1M From Fantom to Binance With Multichain? - BeInCrypto,fantom,0.059598956257104874,0.010007849894464016,0.010007849894464016
Fantom: Innovating Technology and Planning for Growth - Messari,fantom,0.10980310291051865,0.009180656634271145,0.009180656634271145
"Fantom (FTM) Breaks Key Resistance at $0.47, Analyst Signals Strong Rally Ahead - U.Today",fantom,0.932919442653656,0.031512338668107986,0.031512338668107986
Fantom Foundation Launches Testnet Environment for Fantom Sonic - BSC NEWS,fantom,0.07889605313539505,0.011810066178441048,0.011810066178441048
Fantom Foundation Faces Major Security Breach – $6.7 Million Lost - Cryptonews,fantom,0.017590198665857315,0.9531993269920349,0.9531993269920349
Roland FANTOM EX Upgrade: A Symphony of Synthesis Expansion - Magnetic Magazine,fantom,0.0627237856388092,0.014530559070408344,0.014530559070408344
"Fantom Foundation Wallets Drained, More Pain For FTM Holders As Prices Tank - NewsBTC",fantom,0.06754732877016068,0.5607512593269348,0.5607512593269348
Why Has Fantom’s TVL Decreased So Much? – Part 2 - Altcoin Buzz,fantom,0.08081148564815521,0.2548700273036957,0.2548700273036957
Fantom Founder Andre Cronje Reflects On Bitcoin & Ethereum's State Bloat Problem - CoinGape,fantom,0.03341156989336014,0.267111599445343,0.267111599445343
